name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Alegria.tech,https://www.eu-startups.com/directory/alegria-tech/,France,"Our mission: to erase the blockages and technical apprehensions in the realization of your professional projects. We are Solution Makers! More than 500 Nocode tools exist, and despite the intuitiveness of these tools, it can be difficult to navigate to complete your project. Our precise selection and our mastery of +140 of them are there to help you make your ideas a reality. Thanks to the intuitive and welcoming environment of Nocode, we accelerate the digital transformation of companies and facilitate access to the software.",,Ile-de-France,Computer,No funding announced yet,2020,https://alegria.tech/,,FR,
Airmob Digital,https://www.eu-startups.com/directory/airmob-digital/,France,"Airmob Digital offers Website development, Marketing and SEO, and Software integration services. We will bring you more than the realization of a website! To sell on the Internet and digitize your business, AIRMOB DIGITAL is your partner. We will offer you suitable tools and developments.",,Midi-Pyrenees,"Information Technology, Marketing, SEO, Software",No funding announced yet,2020,https://airmob-digital.com/,,FR,
Sami,https://www.eu-startups.com/directory/sami/,France,,"Sami is the solution to allow your company to do its part for the climate, in a simple, educational and impactful way.
A connected platform to measure your carbon footprint, that of your products and services.
An intelligent catalog of low-carbon solutions to effectively reduce your impact.
A collaborative dashboard to define goals, monitor your trajectory and communicate your commitments.
A dedicated carbon coach to involve your teams in the process, and to overcome together the specifc environmental challenges your company faces.
Sami is all this, and much more: your best ally to take action and mitigate together the biggest challenge of the century!",Paris,"climate, climatech, ghg, footprint",Between €2.5 million-5 million,2020,https://www.sami.eco/,,FR,
Acheel,https://www.eu-startups.com/directory/acheel/,France,"The first insurance company simple to understand, transparent, innovative and actually listens to its clients. Acheel was born in France, from the meeting of French entrepreneurs, insurance and web experts, who want to dust off the world of insurance. Our offices are in France, and we are therefore close to you should the need arise.",,Paris,"Insurance, InsurTech",Above €25 million,2020,https://www.acheel.com/,,FR,
Wildsense,https://www.eu-startups.com/directory/wildsense/,France,Wildsense monitors forest health using satellite imagery to help foresters better adapt to climate change-related risks like insect outbreaks and drought. Wildsense also monitors climate-related risks & save on operational costs.,,Paris,"GreenTech, Health Care, Climate change",Between €1-€100K,2020,https://wildsense.co/,,FR,
Surfe,https://www.eu-startups.com/directory/surfe/,France,"Surfe is a connected revenue workspace, serving sales & revenue teams to capture and serve clients more effectively. Surfe brings your CRM to where your sales are, integrating and synchronizing seamlessly with the most widespread suite of preferred tools including Linkedin. Surfe helps you move with ease, think effectively, and respond more quickly to build better relationships.",,Paris,"Workspace, CRM, data",Between €2.5 million-5 million,2020,https://www.surfe.com/,,FR,
rosariosis.com,https://www.eu-startups.com/directory/rosariosis-com/,France,"School solutions: school management & classroom collaboration. We provide school solutions on our SaaS (Software as a Service) platform using web-based, open-source software:
1. RosarioSIS Student Information System: full-featured school management app (students, calendars, staff, courses, schedules, grades, communication, etc.)
2. CryptPad: encrypted office apps for classroom collaboration (whiteboard, spreadsheet, kanban boards, forms)

Our software and support is also available in French & Spanish.",,Lyon,"school, student, management",No funding announced yet,2020,https://www.rosariosis.com,,FR,
Avions Mauboussin,https://www.eu-startups.com/directory/avions-mauboussin/,France,"The first hybrid hydrogen short take-off & landing, electric-silent aircraft, for cleaner point to point air mobility aircraft. Its aircraft meets the needs of modern mobility, for passengers or freight, and in line with the environmental values of customers, pilots and passengers.",,Belfort,"Aerospace, Air Transportation, CleanTech",No funding announced yet,2020,https://www.avionsmauboussin.fr/,,FR,
ZOOLA,https://www.eu-startups.com/directory/zoola/,France,The first welfare marketplace for pet parents.,We help pet parents make the best choices for their pets' welfare every day by gathering and analysing multiple indicators to provide the best possible care. Then we recommend the bests products and services delivered by pros on our dedicated marketplace.,Paris,"marketplace, pet, pet parents,",Between €1-€100K,2020,https://zoola.fr,,FR,
Zenfirst,https://www.eu-startups.com/directory/zenfirst/,France,Zenfirst is a real-time cash management tool that synchronises with your banks. Free yourself from tedious Excels and take serenely the decisions for the future of your company,,Paris,"cash management, software",No funding announced yet,2020,https://www.zenfirst.fr/,,FR,
Chaos,https://www.eu-startups.com/directory/chaos-2/,France,"Chaos is the SaaS Management platform for fast-paced companies. It enables founders & IT professionals to view their users, softwares, spendings and licenses from a single hub. Chaos automates your onboarding & offboarding process with our workflow builder.",,Paris,"software, internet, Saas",No funding announced yet,2020,https://www.getchaos.app/,,FR,
ILoveTrending,https://www.eu-startups.com/directory/ilovetrending/,France,Top Trending Websites by Search Traffic. Get the complete picture of the online market to launch a new business successfully.,,Lyon,"internet, search traffic",No funding announced yet,2020,https://ilovetrending.com/,,FR,
Qart,https://www.eu-startups.com/directory/qart/,France,Qart is a platform where shop owners can effortlessly run a powerful online business and create a seamless shopping experience.,,Paris,"E-Commerce, E-Commerce Platforms, Enterprise Software, Web Development",No funding announced yet,2020,https://www.qart.shop/,,FR,
