name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Worldee.com,https://www.eu-startups.com/directory/worldee-com/,Czechia,"Worldee helps travelers preserve, visualize and share their travel experiences, plan their new adventures, get inspired, and connect with other travel enthusiasts!","Our mission is to create a travel social network, thanks to which anyone can discover the world. Worldee is a place for a community of travelers, who support each other and share their travel experiences.
Worldee is the only platform that can guide the traveler through all the stages of a travel experience, from initial inspiration through planning to the preservation of the experience.
>Travel diary
>Trip planner
>Travel inspiration",Olomouc,"trip planner, travel diary, travel inspiration",Between €500K-€ 1 million,2019,https://www.worldee.com/,,,Czechia
Advanto,https://www.eu-startups.com/directory/advanto/,Czechia,"Advanto is pioneering on-demand pay in CEE markets. We communicate with HR directors of companies for a long time so that we know their current needs and can always offer them innovative and secure solutions. At the same time, the new service will help maintain the motivation and commitment of employees, which is crucial for the operation of companies now and will continue in the post-Eid period.",,Brno,"Apps, Mobile Apps, Personal Finance",Between €500K-€ 1 million,2019,https://www.advanto.cz/,,,Czechia
Digitoo,https://www.eu-startups.com/directory/digitoo/,Czechia,Digitoo Yippee smarter way digitization bookkeeping We create a software solution for digitizing hitherto manual accounting processes so that you can focus only on what really has added value for your business.,,Prague,"Accounting, Finance, SaaS, Software",Between €1 million-€ 2.5 million,2019,https://www.digitoo.cz/,,,Czechia
Mileus,https://www.eu-startups.com/directory/mileus/,Czechia,"We are Mileus, an automated combination of taxi & ride-hailing services and public transport for a comfortable and sustainable commute. We bring together the best of both worlds: the speed of the public transport in the city center and the comfort of a taxi on the last mile. 
Commuters can enjoy the comfort of combined transportation that is faster than public transport, cheaper than a taxi and available when needed. So, they can leave their car at home. And fewer cars in streets means less congestion, pollution and noise, making cities more liveable.",,Prague,"Last Mile Transportation, Mobile Apps, Public Transportation, Ride Sharing, Taxi Service, Transportation",Between €100K-€500K,2019,https://mileus.com/,,,Czechia
Woltair,https://www.eu-startups.com/directory/woltair-2/,Czechia,"Integrator of Buildings Decarbonisation supported by Saas for Craftsmen. Digitisation of the heating installation process - from lead generation, through sales and installation, to after-sales support. Contact us by e-mail, telephone or via the web.",,Prague,"Apps, Renewable Energy, Solar",No funding announced yet,2018,https://www.woltair.cz/,,,Czechia
Woltair,https://www.eu-startups.com/directory/woltair/,Czechia,"Woltair is an innovative startup company focused on heat pumps and photovoltaics. By combining quality craftsmanship and digital technologies, it will revolutionize the fields of heating and photovoltaics in the Czech Republic.",,Prague,"Apps, Renewable Energy, Solar",No funding announced yet,2018,https://woltair.cz/,,,Czechia
Roivenue,https://www.eu-startups.com/directory/roivenue/,Czechia,"Roivenue is an award-winning suite for marketing strategy decision-making. It is the most precise way to manage your entire marketing investment.
Using data-driven attribution models and CLV, it allows marketers to identify under-performing campaigns, address over-invested channels, and make decisions that maximize ROI. Unlike tools designed for data analysts, like Google Analytics, Roivenue lets you see the big picture, and make informed overall budget decisions tuned to your specific goals.",,Prague,"marketing, strategy, decision-making",,2018,www.roivenue.com,,,Czechia
SmartGuide,https://www.eu-startups.com/directory/smartguide-2/,Czechia,Personal guide in every phone,"SmartGuide is a global platform for digital guides that turns every phone into a personal guide and every tourist into an explorer. Hundreds of tourist attractions and destinations use the ready-made technology to digitize tour guides quickly and easily. SmartGuide app guides hundreds of thousands of travelers using audio, geolocation and Augmented Reality like a live guide, outside of the crowds, safe from Covid-19.","Praha, Czech Republic","Destinations, Tourist Attractions, Cities, Tourism boards, Tour operators, Tourists, Travelers, Investors",No funding announced yet,2018,https://www.smart-guide.org,,,Czechia
ForexCompare,https://www.eu-startups.com/directory/forexcompare/,Czechia,CRYPTO DATA / STOCKS DATA / CHARTS / FINACIAL ASSETS MONITORING,CRYPTO DATA / STOCKS DATA / CHARTS / FINACIAL ASSETS MONITORING,Czech republic,"Crypto assets, Cryptocurrencies monitoring",,2018,https://www.forexsrovnavac.cz/kryptomeny,,,Czechia
OutdoorTrip,https://www.eu-startups.com/directory/outdoortrip/,Czechia,"Welcome to a world free of stress, where defeat is non-existent. Welcome to a world built for adventure.
No matter who you are, no matter where you come from, enjoy your first adventure.

No group is too big or small. You can never enjoy too much. Every trip can be turned into an adventure, regardless of age or physical condition.

We can change the perception of the outdoors by offering adventure holidays to those not afraid of a challenge, joining forces with those who can make it happen.",,Prague,"travel, adventure, holidays",,2018,https://www.outdoortrip.com/,,,Czechia
